User_ID,Ad_ID,Platform,Impressions,Clicks,CTR,Device_Type,Interaction_Date
U197,A005,Meta Ads,776,42,0.05412371134020619,Mobile,2024-07-09
U197,A006,Meta Ads,1536,72,0.046875,Desktop,2023-05-08
U197,A007,Meta Ads,3334,173,0.05188962207558488,Tablet,2023-01-05
U197,A008,TikTok,1152,52,0.04513888888888889,Mobile,2024-08-30
U197,A009,TikTok,1316,65,0.04939209726443769,Tablet,2024-08-18
U197,A010,TikTok,2266,113,0.0498676081200353,Tablet,2024-09-25
U197,A011,Meta Ads,3554,189,0.05317951603826674,Tablet,2023-09-24
U197,A012,Meta Ads,705,36,0.05106382978723404,Desktop,2024-09-05
U197,A013,TikTok,2351,115,0.04891535516801361,Mobile,2024-04-21
U197,A014,TikTok,914,34,0.037199124726477024,Tablet,2024-05-04
U197,A015,TikTok,2772,144,0.05194805194805195,Desktop,2025-02-05
U197,A016,Meta Ads,715,41,0.057342657342657345,Mobile,2024-08-18
U197,A017,TikTok,4640,247,0.05323275862068966,Tablet,2023-04-10
U197,A018,TikTok,2499,108,0.04321728691476591,Mobile,2024-02-11
U197,A019,TikTok,2574,127,0.049339549339549336,Mobile,2023-03-31
U197,A020,Meta Ads,3046,149,0.04891661195009849,Mobile,2024-07-06
U197,A021,Meta Ads,3979,203,0.05101784367931641,Tablet,2024-07-19
U197,A022,TikTok,2948,157,0.053256445047489824,Tablet,2024-01-21
U197,A023,Meta Ads,3958,231,0.05836280949974735,Mobile,2023-12-21
U197,A024,TikTok,4269,211,0.04942609510423987,Tablet,2024-05-07
U197,A025,Meta Ads,702,31,0.04415954415954416,Tablet,2023-12-20
U197,A026,TikTok,4631,240,0.0518246599006694,Mobile,2024-01-27
U197,A027,TikTok,3301,167,0.0505907300817934,Tablet,2024-05-22
U197,A028,Meta Ads,3902,211,0.05407483341875961,Mobile,2024-05-17
U197,A029,Meta Ads,639,29,0.04538341158059468,Tablet,2024-08-06
U197,A030,TikTok,3663,185,0.050505050505050504,Desktop,2024-11-20
U197,A031,TikTok,681,30,0.04405286343612335,Desktop,2023-01-30
U197,A032,Meta Ads,733,45,0.061391541609822645,Desktop,2024-07-16
U197,A033,Meta Ads,2921,133,0.045532351934269084,Desktop,2024-02-29
U197,A034,Meta Ads,4485,217,0.048383500557413604,Desktop,2024-07-17
U197,A035,TikTok,3146,151,0.04799745708836618,Mobile,2024-10-12
U197,A036,Meta Ads,1898,92,0.04847207586933614,Tablet,2023-05-14
U197,A037,TikTok,4845,215,0.04437564499484004,Desktop,2023-07-03
U197,A038,TikTok,3980,188,0.04723618090452261,Desktop,2023-03-26
U197,A039,Meta Ads,4745,257,0.0541622760800843,Desktop,2023-02-16
U197,A040,TikTok,1376,79,0.057412790697674417,Tablet,2024-06-14
U197,A041,Meta Ads,802,41,0.05112219451371571,Tablet,2024-08-10
U197,A042,TikTok,702,35,0.04985754985754986,Desktop,2024-06-22
U197,A043,TikTok,1483,73,0.049224544841537425,Mobile,2025-01-25
U197,A044,TikTok,2796,140,0.05007153075822604,Mobile,2023-06-08
U197,A045,TikTok,2378,118,0.0496215306980656,Desktop,2025-02-01
U197,A046,TikTok,4608,214,0.046440972222222224,Mobile,2023-12-04
U197,A047,Meta Ads,3237,171,0.05282669138090825,Mobile,2023-08-12
U197,A048,Meta Ads,686,36,0.052478134110787174,Desktop,2024-11-29
U197,A049,TikTok,2854,152,0.053258584442887176,Desktop,2024-06-04
U197,A050,Meta Ads,3377,158,0.046787089132366004,Tablet,2023-10-20
U198,A001,TikTok,2248,107,0.04759786476868327,Mobile,2023-10-15
U198,A002,TikTok,2594,128,0.04934464148033924,Desktop,2023-09-26
U198,A003,Meta Ads,4190,194,0.04630071599045346,Mobile,2025-01-26
U198,A004,TikTok,4876,233,0.0477850697292863,Mobile,2023-04-13
U198,A005,Meta Ads,1793,87,0.04852203011712214,Mobile,2024-09-16
U198,A006,Meta Ads,4086,210,0.0513950073421439,Mobile,2023-05-06
U198,A007,Meta Ads,4899,271,0.055317411716676874,Desktop,2024-10-15
U198,A008,TikTok,2894,138,0.04768486523842433,Desktop,2023-05-24
U198,A009,TikTok,657,41,0.0624048706240487,Tablet,2024-12-14
U198,A010,TikTok,4946,249,0.050343712090578245,Desktop,2023-11-23
U198,A011,Meta Ads,3656,183,0.050054704595185996,Tablet,2024-06-04
U198,A012,Meta Ads,4422,238,0.053821800090456805,Tablet,2024-09-25
U198,A013,TikTok,868,51,0.0587557603686636,Mobile,2023-04-19
U198,A014,TikTok,3055,128,0.04189852700490999,Desktop,2023-05-26
U198,A015,TikTok,4426,215,0.04857659286037054,Desktop,2023-11-20
U198,A016,Meta Ads,4490,216,0.048106904231625836,Desktop,2024-05-14
U198,A017,TikTok,3215,178,0.05536547433903577,Mobile,2024-09-05
U198,A018,TikTok,4637,234,0.05046366185033427,Mobile,2023-06-24
U198,A019,TikTok,3274,156,0.047648136835675016,Mobile,2024-01-05
U198,A020,Meta Ads,1090,60,0.05504587155963303,Desktop,2024-06-02
U198,A021,Meta Ads,4765,243,0.05099685204616999,Mobile,2024-09-04
U198,A022,TikTok,3935,196,0.049809402795425665,Mobile,2023-10-19
U198,A023,Meta Ads,905,34,0.03756906077348066,Tablet,2024-06-03
U198,A024,TikTok,4607,253,0.05491643151725635,Desktop,2024-06-27
U198,A025,Meta Ads,2338,110,0.04704875962360992,Desktop,2024-08-05
U198,A026,TikTok,3600,162,0.045,Mobile,2023-08-12
U198,A027,TikTok,3870,186,0.04806201550387597,Mobile,2024-09-23
U198,A028,Meta Ads,2580,119,0.04612403100775194,Tablet,2023-12-01
U198,A029,Meta Ads,2877,120,0.04171011470281543,Mobile,2023-06-13
U198,A030,TikTok,941,44,0.04675876726886291,Desktop,2024-07-29
U198,A031,TikTok,4822,253,0.052467855661551224,Tablet,2024-03-28
U198,A032,Meta Ads,1853,109,0.058823529411764705,Mobile,2023-08-22
U198,A033,Meta Ads,4995,251,0.05025025025025025,Tablet,2024-11-26
U198,A034,Meta Ads,1955,121,0.061892583120204604,Mobile,2023-09-05
U198,A035,TikTok,782,36,0.04603580562659847,Desktop,2024-01-20
U198,A036,Meta Ads,2829,129,0.04559915164369035,Mobile,2024-06-13
U198,A037,TikTok,3905,207,0.0530089628681178,Desktop,2024-04-23
U198,A038,TikTok,2126,108,0.05079962370649106,Mobile,2023-09-30
U198,A039,Meta Ads,1994,103,0.051654964894684054,Tablet,2023-09-27
U198,A040,TikTok,4015,185,0.0460772104607721,Tablet,2023-01-16
U198,A041,Meta Ads,1933,106,0.05483704086911537,Mobile,2024-01-10
U198,A042,TikTok,1611,80,0.04965859714463067,Tablet,2023-09-23
U198,A043,TikTok,3803,182,0.04785695503549829,Mobile,2023-11-07
U198,A044,TikTok,3928,195,0.049643584521384926,Tablet,2024-08-26
U198,A045,TikTok,2000,97,0.0485,Mobile,2024-08-23
U198,A046,TikTok,2206,106,0.04805077062556664,Tablet,2024-01-18
U198,A047,Meta Ads,762,29,0.03805774278215223,Desktop,2024-07-01
U198,A048,Meta Ads,1239,63,0.05084745762711865,Tablet,2023-02-28
U198,A049,TikTok,1603,83,0.051777916406737366,Mobile,2023-07-12
U198,A050,Meta Ads,3240,153,0.04722222222222222,Tablet,2023-06-01
U199,A001,TikTok,2137,102,0.04773046326626111,Mobile,2023-08-05
U199,A002,TikTok,4247,224,0.05274311278549564,Desktop,2024-09-30
U199,A003,Meta Ads,3535,163,0.04611032531824611,Tablet,2024-11-11
U199,A004,TikTok,4675,227,0.04855614973262032,Desktop,2023-04-16
U199,A005,Meta Ads,2848,138,0.04845505617977528,Tablet,2024-09-09
U199,A006,Meta Ads,2299,105,0.04567203131796433,Desktop,2023-09-27
U199,A007,Meta Ads,962,43,0.0446985446985447,Mobile,2023-06-30
U199,A008,TikTok,3288,164,0.049878345498783457,Desktop,2023-06-26
U199,A009,TikTok,2641,117,0.044301400984475575,Tablet,2024-08-08
U199,A010,TikTok,2674,123,0.04599850411368736,Tablet,2024-03-26
U199,A011,Meta Ads,4146,217,0.05233960443801254,Mobile,2024-08-03
U199,A012,Meta Ads,2100,105,0.05,Desktop,2023-11-27
U199,A013,TikTok,4702,259,0.05508294342832837,Desktop,2024-09-30
U199,A014,TikTok,4153,209,0.05032506621719239,Desktop,2023-06-05
U199,A015,TikTok,4659,237,0.050869285254346426,Mobile,2023-01-17
U199,A016,Meta Ads,3022,140,0.04632693580410324,Desktop,2024-05-23
U199,A017,TikTok,2265,108,0.04768211920529802,Desktop,2024-11-21
U199,A018,TikTok,2135,104,0.04871194379391101,Mobile,2023-01-31
U199,A019,TikTok,3838,192,0.05002605523710266,Desktop,2024-03-08
U199,A020,Meta Ads,3732,196,0.05251875669882101,Tablet,2023-12-06
U199,A021,Meta Ads,3134,167,0.053286534779834076,Mobile,2024-03-08
U199,A022,TikTok,3164,160,0.05056890012642225,Tablet,2023-04-30
U199,A023,Meta Ads,1531,69,0.045068582625734814,Desktop,2023-08-10
U199,A024,TikTok,4387,221,0.05037611123774789,Desktop,2024-07-10
U199,A025,Meta Ads,3124,159,0.05089628681177977,Mobile,2023-09-01
U199,A026,TikTok,1330,73,0.05488721804511278,Desktop,2023-04-01
U199,A027,TikTok,4581,236,0.05151713599650731,Mobile,2024-10-11
U199,A028,Meta Ads,1643,78,0.04747413268411443,Tablet,2024-06-11
U199,A029,Meta Ads,4989,252,0.050511124473842456,Mobile,2024-12-15
U199,A030,TikTok,711,40,0.05625879043600562,Mobile,2024-03-09
U199,A031,TikTok,2671,153,0.057281916885061776,Mobile,2023-09-07
U199,A032,Meta Ads,2633,121,0.04595518420053171,Tablet,2024-04-14
U199,A033,Meta Ads,1309,62,0.04736440030557677,Tablet,2023-08-21
U199,A034,Meta Ads,516,33,0.06395348837209303,Desktop,2023-04-09
U199,A035,TikTok,1090,49,0.044954128440366975,Tablet,2024-07-15
U199,A036,Meta Ads,4007,208,0.05190915897179935,Tablet,2024-01-28
U199,A037,TikTok,1634,75,0.04589963280293757,Mobile,2025-02-01
U199,A038,TikTok,4294,213,0.049604098742431296,Tablet,2024-07-03
U199,A039,Meta Ads,1609,76,0.04723430702299565,Mobile,2024-07-26
U199,A040,TikTok,3266,134,0.04102878138395591,Desktop,2024-05-06
U199,A041,Meta Ads,806,31,0.038461538461538464,Mobile,2024-08-22
U199,A042,TikTok,4765,239,0.05015739769150052,Mobile,2024-04-11
U199,A043,TikTok,3022,148,0.04897418927862343,Mobile,2024-06-07
U199,A044,TikTok,1970,113,0.05736040609137056,Mobile,2023-07-09
U199,A045,TikTok,3590,176,0.04902506963788301,Desktop,2024-05-21
U199,A046,TikTok,1088,60,0.05514705882352941,Mobile,2024-10-08
U199,A047,Meta Ads,1359,57,0.04194260485651214,Tablet,2023-02-12
U199,A048,Meta Ads,4664,229,0.04909948542024014,Desktop,2024-06-10
U199,A049,TikTok,593,25,0.04215851602023609,Mobile,2023-03-06
U199,A050,Meta Ads,2596,140,0.053929121725731895,Tablet,2024-07-13
U200,A001,TikTok,2910,142,0.04879725085910653,Desktop,2024-08-26
U200,A002,TikTok,2270,112,0.04933920704845815,Desktop,2023-11-09
U200,A003,Meta Ads,1695,92,0.054277286135693215,Tablet,2024-08-19
U200,A004,TikTok,4955,246,0.04964682139253279,Tablet,2024-12-31
U200,A005,Meta Ads,3237,165,0.05097312326227989,Tablet,2023-11-22
U200,A006,Meta Ads,1652,71,0.04297820823244552,Tablet,2023-02-04
U200,A007,Meta Ads,3997,200,0.05003752814610958,Tablet,2023-02-12
U200,A008,TikTok,3057,168,0.0549558390578999,Mobile,2024-06-06
U200,A009,TikTok,1092,54,0.04945054945054945,Tablet,2024-10-01
U200,A010,TikTok,4183,215,0.05139851781018408,Desktop,2023-10-28
U200,A011,Meta Ads,2850,137,0.04807017543859649,Desktop,2023-03-18
U200,A012,Meta Ads,717,35,0.04881450488145049,Desktop,2023-05-24
U200,A013,TikTok,4560,216,0.04736842105263158,Desktop,2024-05-17
U200,A014,TikTok,653,41,0.06278713629402756,Mobile,2023-09-11
U200,A015,TikTok,4964,266,0.053585817888799354,Mobile,2024-05-24
U200,A016,Meta Ads,3193,164,0.05136235515189477,Mobile,2024-07-20
U200,A017,TikTok,4051,223,0.0550481362626512,Tablet,2023-09-07
U200,A018,TikTok,3752,173,0.046108742004264396,Tablet,2024-02-18
U200,A019,TikTok,1089,50,0.04591368227731864,Desktop,2023-01-04
U200,A020,Meta Ads,4418,212,0.04798551380715256,Tablet,2023-05-23
U200,A021,Meta Ads,4400,222,0.05045454545454545,Desktop,2024-09-05
U200,A022,TikTok,4576,220,0.04807692307692308,Tablet,2024-12-30
U200,A023,Meta Ads,511,25,0.04892367906066536,Desktop,2023-07-30
U200,A024,TikTok,3101,143,0.046114156723637535,Desktop,2024-06-18
U200,A025,Meta Ads,2839,143,0.05036984853821768,Tablet,2023-03-26
U200,A026,TikTok,1355,67,0.04944649446494465,Tablet,2023-01-15
U200,A027,TikTok,4379,215,0.04909796757250514,Mobile,2023-11-18
U200,A028,Meta Ads,2472,151,0.06108414239482201,Tablet,2023-07-28
U200,A029,Meta Ads,4424,226,0.05108499095840868,Mobile,2024-11-29
U200,A030,TikTok,946,46,0.048625792811839326,Tablet,2023-02-06
U200,A031,TikTok,4188,239,0.057067812798471826,Desktop,2024-02-19
U200,A032,Meta Ads,2670,138,0.051685393258426963,Mobile,2024-05-23
U200,A033,Meta Ads,4685,244,0.05208110992529349,Tablet,2024-07-02
U200,A034,Meta Ads,1299,79,0.06081601231716705,Desktop,2024-03-05
U200,A035,TikTok,2205,128,0.058049886621315196,Tablet,2023-10-31
U200,A036,Meta Ads,1992,90,0.045180722891566265,Desktop,2023-06-10
U200,A037,TikTok,2498,142,0.05684547638110488,Desktop,2023-04-02
U200,A038,TikTok,2949,139,0.047134621905730756,Desktop,2025-02-01
U200,A039,Meta Ads,4451,214,0.04807908335205572,Desktop,2025-02-05
U200,A040,TikTok,1272,66,0.05188679245283019,Desktop,2024-05-16
U200,A041,Meta Ads,3568,173,0.048486547085201795,Mobile,2024-08-01
U200,A042,TikTok,2317,111,0.04790677600345274,Mobile,2024-05-03
U200,A043,TikTok,750,36,0.048,Desktop,2023-01-02
U200,A044,TikTok,3445,178,0.05166908563134978,Tablet,2024-07-17
U200,A045,TikTok,3260,161,0.04938650306748466,Tablet,2025-01-02
U200,A046,TikTok,1603,79,0.049282595134123516,Mobile,2023-06-08
U200,A047,Meta Ads,1165,64,0.054935622317596564,Mobile,2024-05-03
U200,A048,Meta Ads,1804,76,0.04212860310421286,Desktop,2025-01-27
U200,A049,TikTok,3057,146,0.04775924108603206,Tablet,2023-05-15
U200,A050,Meta Ads,1766,85,0.04813137032842582,Mobile,2024-11-09
U201,A001,TikTok,2646,125,0.0472411186696901,Tablet,2024-05-30
U201,A002,TikTok,682,39,0.05718475073313783,Desktop,2023-08-03
U201,A003,Meta Ads,4904,234,0.047716150081566065,Desktop,2024-04-03
U201,A004,TikTok,1039,40,0.03849855630413859,Mobile,2023-09-10
U201,A005,Meta Ads,1817,94,0.051733626857457346,Mobile,2024-07-01
U201,A006,Meta Ads,1506,94,0.06241699867197875,Mobile,2025-02-02
U201,A007,Meta Ads,1513,82,0.054196959682749506,Tablet,2024-01-31
U201,A008,TikTok,951,42,0.04416403785488959,Desktop,2023-08-22
U201,A009,TikTok,552,20,0.036231884057971016,Desktop,2023-02-02
U201,A010,TikTok,4050,202,0.04987654320987654,Desktop,2024-11-25
U201,A011,Meta Ads,2059,103,0.05002428363283147,Tablet,2024-06-03
U201,A012,Meta Ads,4966,230,0.046314941602899715,Desktop,2023-02-10
U201,A013,TikTok,617,29,0.04700162074554295,Tablet,2023-12-31
U201,A014,TikTok,2465,112,0.04543610547667343,Mobile,2023-01-22
U201,A015,TikTok,1218,74,0.060755336617405585,Desktop,2024-12-16
U201,A016,Meta Ads,3327,175,0.05259993988578299,Desktop,2023-12-30
U201,A017,TikTok,1558,84,0.05391527599486521,Desktop,2024-10-21
U201,A018,TikTok,3774,199,0.05272919978802332,Tablet,2023-06-07
U201,A019,TikTok,3930,209,0.053180661577608146,Mobile,2023-05-26
U201,A020,Meta Ads,3702,188,0.050783360345759046,Mobile,2023-09-02
U201,A021,Meta Ads,1132,50,0.044169611307420496,Desktop,2024-08-26
U201,A022,TikTok,671,29,0.043219076005961254,Tablet,2023-07-22
U201,A023,Meta Ads,2646,151,0.057067271352985637,Mobile,2024-07-09
U201,A024,TikTok,601,16,0.026622296173044926,Desktop,2024-12-08
U201,A025,Meta Ads,3138,170,0.05417463352453792,Desktop,2023-01-08
U201,A026,TikTok,1702,99,0.058166862514688604,Tablet,2023-02-02
U201,A027,TikTok,1437,80,0.055671537926235214,Tablet,2023-09-12
U201,A028,Meta Ads,1134,53,0.04673721340388007,Mobile,2023-09-16
U201,A029,Meta Ads,4106,198,0.04822211397954213,Desktop,2024-11-15
U201,A030,TikTok,2606,114,0.043745203376822715,Tablet,2024-04-19
U201,A031,TikTok,4002,198,0.049475262368815595,Mobile,2024-03-01
U201,A032,Meta Ads,2941,133,0.045222713362801766,Tablet,2024-05-08
U201,A033,Meta Ads,1479,72,0.0486815415821501,Mobile,2023-06-11
U201,A034,Meta Ads,3364,164,0.04875148632580262,Tablet,2023-08-20
U201,A035,TikTok,1954,94,0.048106448311156604,Mobile,2025-02-07
U201,A036,Meta Ads,2855,153,0.053590192644483364,Tablet,2023-10-06
U201,A037,TikTok,2963,144,0.04859939250759365,Tablet,2023-09-09
U201,A038,TikTok,4443,216,0.048615800135043886,Mobile,2025-01-17
U201,A039,Meta Ads,3531,194,0.05494194279241008,Tablet,2024-04-14
U201,A040,TikTok,3158,150,0.04749841671944269,Tablet,2024-03-27
U201,A041,Meta Ads,2424,134,0.05528052805280528,Tablet,2023-07-31
U201,A042,TikTok,3736,187,0.05005353319057816,Desktop,2023-09-26
U201,A043,TikTok,1093,57,0.05215004574565416,Tablet,2023-09-03
U201,A044,TikTok,2262,100,0.04420866489832007,Tablet,2023-10-13
U201,A045,TikTok,3267,156,0.047750229568411386,Desktop,2023-10-09
U201,A046,TikTok,1409,71,0.050390347764371894,Mobile,2024-10-18
U201,A047,Meta Ads,4342,217,0.049976969138645785,Desktop,2024-06-07
U201,A048,Meta Ads,1964,81,0.04124236252545825,Mobile,2024-01-05
U201,A049,TikTok,1730,92,0.05317919075144509,Mobile,2024-09-12
U201,A050,Meta Ads,2554,126,0.04933437744714174,Mobile,2023-03-14
U202,A001,TikTok,4118,193,0.046867411364740166,Desktop,2024-12-23
U202,A002,TikTok,1043,60,0.05752636625119847,Mobile,2024-07-08
U202,A003,Meta Ads,4643,237,0.051044583243592505,Mobile,2024-09-08
U202,A004,TikTok,959,49,0.051094890510948905,Desktop,2023-12-16
U202,A005,Meta Ads,2818,154,0.054648687012065295,Tablet,2024-09-04
U202,A006,Meta Ads,3549,176,0.04959143420681882,Tablet,2024-05-14
U202,A007,Meta Ads,647,25,0.03863987635239567,Mobile,2023-06-29
U202,A008,TikTok,3944,203,0.051470588235294115,Tablet,2024-04-09
U202,A009,TikTok,1525,74,0.04852459016393443,Mobile,2023-04-26
U202,A010,TikTok,2056,92,0.04474708171206226,Tablet,2023-10-03
U202,A011,Meta Ads,3287,139,0.04228780042592029,Desktop,2024-10-10
U202,A012,Meta Ads,4347,219,0.05037957211870255,Mobile,2024-04-12
U202,A013,TikTok,3669,184,0.050149904606159715,Mobile,2023-11-13
U202,A014,TikTok,1432,75,0.052374301675977654,Desktop,2024-02-09
U202,A015,TikTok,2512,116,0.04617834394904458,Desktop,2023-02-12
U202,A016,Meta Ads,1123,67,0.05966162065894924,Tablet,2023-09-04
U202,A017,TikTok,2462,117,0.04752233956133225,Desktop,2023-06-23
U202,A018,TikTok,3330,164,0.04924924924924925,Desktop,2023-08-19
U202,A019,TikTok,4435,220,0.0496054114994363,Desktop,2024-01-05
U202,A020,Meta Ads,1050,69,0.06571428571428571,Tablet,2024-05-10
U202,A021,Meta Ads,2034,108,0.05309734513274336,Desktop,2023-08-22
U202,A022,TikTok,4758,233,0.048970155527532575,Mobile,2023-04-13
U202,A023,Meta Ads,545,33,0.060550458715596334,Desktop,2024-08-02
U202,A024,TikTok,4171,236,0.0565811555981779,Desktop,2024-07-06
U202,A025,Meta Ads,1776,96,0.05405405405405406,Tablet,2024-08-06
U202,A026,TikTok,4832,234,0.04842715231788079,Tablet,2023-06-05
U202,A027,TikTok,723,31,0.042876901798063624,Mobile,2024-07-20
U202,A028,Meta Ads,563,26,0.046181172291296625,Desktop,2023-05-05
U202,A029,Meta Ads,3011,139,0.04616406509465294,Tablet,2023-03-28
U202,A030,TikTok,3639,155,0.04259411926353394,Desktop,2023-07-13
U202,A031,TikTok,1497,77,0.05143620574482298,Tablet,2024-06-28
U202,A032,Meta Ads,1813,110,0.06067291781577496,Tablet,2024-01-09
U202,A033,Meta Ads,4085,202,0.04944920440636475,Desktop,2024-07-15
U202,A034,Meta Ads,1020,67,0.06568627450980392,Desktop,2023-04-25
U202,A035,TikTok,4919,267,0.05427932506607034,Mobile,2023-09-01
U202,A036,Meta Ads,2279,96,0.04212373848179026,Desktop,2023-12-04
U202,A037,TikTok,3793,173,0.04561033482731347,Mobile,2023-07-04
U202,A038,TikTok,4495,213,0.047385984427141266,Desktop,2023-04-04
U202,A039,Meta Ads,1980,125,0.06313131313131314,Desktop,2024-03-01
U202,A040,TikTok,3252,152,0.046740467404674045,Mobile,2023-10-03
U202,A041,Meta Ads,4483,240,0.053535578853446356,Tablet,2024-05-11
U202,A042,TikTok,868,46,0.052995391705069124,Desktop,2024-01-20
U202,A043,TikTok,2042,106,0.05190989226248776,Mobile,2024-01-20
U202,A044,TikTok,1245,55,0.04417670682730924,Mobile,2023-04-16
U202,A045,TikTok,1023,51,0.04985337243401759,Tablet,2024-09-13
U202,A046,TikTok,3490,181,0.05186246418338109,Mobile,2023-02-16
U202,A047,Meta Ads,3498,152,0.04345340194396798,Tablet,2023-08-25
U202,A048,Meta Ads,4459,222,0.04978694774613142,Tablet,2023-03-14
U202,A049,TikTok,3576,166,0.046420581655480984,Tablet,2024-02-08
U202,A050,Meta Ads,2449,106,0.04328297264189465,Tablet,2024-11-23
U203,A001,TikTok,1346,66,0.04903417533432392,Mobile,2024-02-21
U203,A002,TikTok,1546,79,0.05109961190168176,Mobile,2023-09-28
U203,A003,Meta Ads,998,53,0.0531062124248497,Tablet,2023-10-23
U203,A004,TikTok,2449,104,0.04246631278072683,Mobile,2024-07-11
U203,A005,Meta Ads,4247,199,0.046856604662114436,Mobile,2025-02-07
U203,A006,Meta Ads,4314,230,0.05331478905887807,Mobile,2024-09-20
U203,A007,Meta Ads,1599,71,0.04440275171982489,Mobile,2024-10-19
U203,A008,TikTok,4790,222,0.04634655532359081,Tablet,2024-04-14
U203,A009,TikTok,3119,159,0.050977877524847705,Mobile,2025-02-15
U203,A010,TikTok,2698,120,0.04447739065974796,Desktop,2024-11-05
U203,A011,Meta Ads,1337,68,0.050860134629768135,Desktop,2023-09-29
U203,A012,Meta Ads,2569,142,0.05527442584663293,Desktop,2024-07-19
U203,A013,TikTok,1440,58,0.04027777777777778,Desktop,2024-06-30
U203,A014,TikTok,2279,110,0.04826678367705134,Tablet,2023-04-02
U203,A015,TikTok,3758,182,0.04843001596593933,Desktop,2024-05-16
U203,A016,Meta Ads,790,39,0.049367088607594936,Desktop,2023-08-13
U203,A017,TikTok,4646,228,0.04907447266465777,Tablet,2023-07-30
U203,A018,TikTok,3896,186,0.047741273100616016,Mobile,2024-09-08
U203,A019,TikTok,1672,79,0.04724880382775119,Mobile,2024-08-16
U203,A020,Meta Ads,1115,50,0.04484304932735426,Mobile,2024-04-03
U203,A021,Meta Ads,4482,237,0.05287817938420348,Desktop,2025-02-02
U203,A022,TikTok,2528,126,0.049841772151898736,Mobile,2024-12-09
U203,A023,Meta Ads,3897,171,0.04387990762124711,Tablet,2024-02-14
U203,A024,TikTok,4953,242,0.0488592772057339,Mobile,2024-05-18
U203,A025,Meta Ads,3113,178,0.057179569547060716,Tablet,2023-07-12
U203,A026,TikTok,1543,71,0.04601425793907971,Desktop,2024-04-27
U203,A027,TikTok,4580,236,0.05152838427947598,Mobile,2024-05-01
U203,A028,Meta Ads,2532,141,0.05568720379146919,Mobile,2023-04-06
U203,A029,Meta Ads,585,37,0.06324786324786325,Desktop,2024-06-04
U203,A030,TikTok,1505,71,0.04717607973421927,Tablet,2023-03-10
U203,A031,TikTok,2218,115,0.05184851217312895,Mobile,2023-08-16
U203,A032,Meta Ads,3661,175,0.04780114722753346,Tablet,2024-12-23
U203,A033,Meta Ads,3970,197,0.04962216624685139,Desktop,2025-02-10
U203,A034,Meta Ads,3364,168,0.04994054696789536,Tablet,2023-10-29
U203,A035,TikTok,511,28,0.0547945205479452,Mobile,2024-10-02
U203,A036,Meta Ads,2794,140,0.05010737294201861,Mobile,2024-11-05
U203,A037,TikTok,781,37,0.04737516005121639,Tablet,2025-01-03
U203,A038,TikTok,2969,157,0.05287975749410576,Mobile,2024-01-05
U203,A039,Meta Ads,4434,210,0.04736129905277402,Desktop,2023-08-15
U203,A040,TikTok,1331,68,0.05108940646130729,Tablet,2024-10-01
U203,A041,Meta Ads,1359,54,0.039735099337748346,Desktop,2024-08-04
U203,A042,TikTok,3715,177,0.047644683714670254,Desktop,2023-10-28
U203,A043,TikTok,2215,109,0.049209932279909704,Mobile,2025-02-04
U203,A044,TikTok,1276,76,0.05956112852664577,Desktop,2023-10-09
U203,A045,TikTok,1132,40,0.0353356890459364,Desktop,2024-02-18
U203,A046,TikTok,575,33,0.057391304347826085,Mobile,2023-03-02
U203,A047,Meta Ads,4577,266,0.05811667030806205,Desktop,2024-11-04
U203,A048,Meta Ads,2673,130,0.048634493078937524,Tablet,2023-06-09
U203,A049,TikTok,3381,179,0.052942916296953565,Tablet,2024-05-31
U203,A050,Meta Ads,1188,66,0.05555555555555555,Desktop,2024-01-26
U204,A001,TikTok,2394,136,0.05680868838763575,Tablet,2024-07-19
U204,A002,TikTok,4596,223,0.048520452567449954,Desktop,2023-12-28
U204,A003,Meta Ads,3412,151,0.04425556858147714,Desktop,2024-12-16
U204,A004,TikTok,993,61,0.06143001007049345,Desktop,2023-06-27
U204,A005,Meta Ads,821,36,0.0438489646772229,Tablet,2024-03-15
U204,A006,Meta Ads,4044,192,0.04747774480712166,Desktop,2024-10-29
U204,A007,Meta Ads,1866,92,0.04930332261521972,Desktop,2023-05-24
U204,A008,TikTok,4696,214,0.04557069846678024,Tablet,2024-03-26
U204,A009,TikTok,984,47,0.047764227642276426,Desktop,2023-08-20
U204,A010,TikTok,3064,140,0.04569190600522193,Tablet,2024-02-03
U204,A011,Meta Ads,3380,181,0.053550295857988164,Tablet,2024-10-21
U204,A012,Meta Ads,794,41,0.05163727959697733,Tablet,2024-05-04
U204,A013,TikTok,2985,149,0.049916247906197656,Desktop,2023-09-16
U204,A014,TikTok,4576,255,0.05572552447552447,Mobile,2024-12-19
U204,A015,TikTok,1846,85,0.04604550379198267,Mobile,2023-02-15
U204,A016,Meta Ads,2814,143,0.05081734186211798,Tablet,2024-04-30
U204,A017,TikTok,1562,73,0.04673495518565941,Mobile,2024-09-25
U204,A018,TikTok,3049,145,0.04755657592653329,Desktop,2024-12-08
U204,A019,TikTok,3705,200,0.05398110661268556,Mobile,2024-01-08
U204,A020,Meta Ads,1029,48,0.04664723032069971,Desktop,2024-02-22
U204,A021,Meta Ads,3070,149,0.048534201954397393,Mobile,2024-11-05
U204,A022,TikTok,1610,78,0.0484472049689441,Desktop,2023-11-14
U204,A023,Meta Ads,3086,140,0.04536616979909268,Mobile,2024-08-31
U204,A024,TikTok,687,39,0.056768558951965066,Tablet,2024-02-04
